image,category,ear,mar
a1095.png,non_drowsy,0.2640852547815684,0.0463724915377301
a1088.png,non_drowsy,0.2815648534738645,0.0055547841113311
a1096.png,non_drowsy,0.1346557968154046,0.1666666666666666
a1102.png,non_drowsy,0.267297732117552,0.0268126012189342
a1089.png,non_drowsy,0.2800788389115524,0.0054637467464336
a1087.png,non_drowsy,0.2760952806136275,0.0286085493761701
a1108.png,non_drowsy,0.2541203628453747,0.0999991940858661
a1092.png,non_drowsy,0.2585722349057179,0.0054637467464336
a1085.png,non_drowsy,0.2385622009914325,0.0172388172508447
a1109.png,non_drowsy,0.2700165717203167,0.150079090914032
a1113.png,non_drowsy,0.2770602818601481,0.0648199986253981
a1111.png,non_drowsy,0.2918854045172513,0.0821103922032708
a1099.png,non_drowsy,0.3018788533738051,0.056388035223897
a1106.png,non_drowsy,0.249327708246562,0.0337494298978676
a1115.png,non_drowsy,0.2456928091526463,0.1960462183622703
a1120.png,non_drowsy,0.2651583240755474,0.0214357839787493
a1121.png,non_drowsy,0.300132029954103,0.0229748505598525
a1147.png,non_drowsy,0.2890555828635086,0.0206922034083217
a1149.png,non_drowsy,0.3095359783629013,0.0387288982158985
a1140.png,non_drowsy,0.2959892472344093,0.0240396774063089
a1141.png,non_drowsy,0.2852036424536843,0.0252106711041156
a1144.png,non_drowsy,0.2829163309665802,0.0838717936907836
a1142.png,non_drowsy,0.232826995781282,0.052735369721739
a1145.png,non_drowsy,0.288345841130421,0.0261711961295106
a1123.png,non_drowsy,0.2951512874298916,0.0403337870545595
a1118.png,non_drowsy,0.1859366729949483,0.0178315737905373
a1137.png,non_drowsy,0.2922568698570524,0.0584435668884074
a1119.png,non_drowsy,0.2684846930892427,0.0324295306260679
a1133.png,non_drowsy,0.3231385882724912,0.039157872822993
a1134.png,non_drowsy,0.2995516913777274,0.0338206678683958
a1128.png,non_drowsy,0.2948838938691193,0.0192644544602442
a1131.png,non_drowsy,0.2610171111519871,0.018616922015059
a1125.png,non_drowsy,0.2549181363852805,0.0766372354032488
a1136.png,non_drowsy,0.2886659489411933,0.0363096621065798
a1127.png,non_drowsy,0.2889282566857075,0.0172388172508447
a1143.png,non_drowsy,0.246870235817795,0.0210753923603277
a1130.png,non_drowsy,0.2650212918755161,0.0573268012874172
a1122.png,non_drowsy,0.2655537708311881,0.0651695110023024
a1129.png,non_drowsy,0.3017596269343612,0.0054578843555326
a1150.png,non_drowsy,0.2932963061272259,0.0377291338952272
a1139.png,non_drowsy,0.3079716665146876,0.0148796081864218
a1124.png,non_drowsy,0.2956204105642742,0.0199630892300409
a1132.png,non_drowsy,0.2947107967712028,0.0811190602973947
a1138.png,non_drowsy,0.2697722231674977,0.0484848484848484
a1148.png,non_drowsy,0.2813928273092984,0.0062881889825378
a1135.png,non_drowsy,0.3357392275189768,0.0181071492085037
a1175.png,non_drowsy,0.2926620330111704,0.0445839856877519
a1179.png,non_drowsy,0.2507439495887893,0.0178457652562062
a1174.png,non_drowsy,0.3143529755605823,0.0544960272568756
a1176.png,non_drowsy,0.2715161216684347,0.0405954363551803
a1156.png,non_drowsy,0.3095615736466706,0.0242384182233532
a1151.png,non_drowsy,0.2924598710911986,0.0116941069240937
a1152.png,non_drowsy,0.2380321395052767,0.0308592733158889
a1160.png,non_drowsy,0.2895707586813864,0.0460880908549836
a1164.png,non_drowsy,0.3204943173653722,0.0904500979155754
a1169.png,non_drowsy,0.3015808155256806,0.0700784441636848
a1180.png,non_drowsy,0.2901158254643805,0.0562316662865075
a1154.png,non_drowsy,0.2739016889571185,0.04686129482845
a1155.png,non_drowsy,0.3117779757717097,0.053337967628564
a1163.png,non_drowsy,0.2784531030077058,0.0666296604652769
a1157.png,non_drowsy,0.3155574978196296,0.0306014489075257
a1177.png,non_drowsy,0.2585384183470496,0.0494799741559982
a1162.png,non_drowsy,0.3035291589435891,0.0544896425033466
a1167.png,non_drowsy,0.3082431660547886,0.0322069280936928
a1165.png,non_drowsy,0.3054328135838711,0.0485540303597804
a1168.png,non_drowsy,0.2919125421399179,0.0257153682862568
a1178.png,non_drowsy,0.2387431234154669,0.0516550854280401
a1153.png,non_drowsy,0.2660773205821495,0.062719355587573
a1159.png,non_drowsy,0.2689350737391183,0.0276155280393847
a1173.png,non_drowsy,0.2605114815842902,0.0592827319608425
a1161.png,non_drowsy,0.2945325122177156,0.0773686178064927
a1166.png,non_drowsy,0.3232356041456333,0.0272295622981103
a1186.png,non_drowsy,0.2779362145397761,0.0281092839218407
a1212.png,non_drowsy,0.2883140972725118,0.0202936003580363
a1211.png,non_drowsy,0.3266055746402353,0.0286270112892624
a1187.png,non_drowsy,0.3086870704172407,0.043739435454233
a1192.png,non_drowsy,0.3336385297001821,0.0178315737905373
a1195.png,non_drowsy,0.2579409070284502,0.0447719050419033
a1185.png,non_drowsy,0.2846232500548059,0.03773825352278
a1205.png,non_drowsy,0.2903132749231969,0.0458421110296392
a1210.png,non_drowsy,0.2537113018533764,0.0503769651448265
a1183.png,non_drowsy,0.1894064697741169,0.0421225357721048
a1196.png,non_drowsy,0.3024253205852368,0.0231073003938873
a1190.png,non_drowsy,0.3074709514887428,0.0499393101974129
a1200.png,non_drowsy,0.3119111444796079,0.0223575180413552
a1207.png,non_drowsy,0.3203589444722921,0.0478187934199134
a1182.png,non_drowsy,0.2985994830039419,0.0060516103510966
a1184.png,non_drowsy,0.2685204348236928,0.0266076042095095
a1206.png,non_drowsy,0.3113757779637245,0.0195478113296578
a1198.png,non_drowsy,0.2940478886808189,0.0236160741713205
a1204.png,non_drowsy,0.2495095634832843,0.0256452411816445
a1209.png,non_drowsy,0.2574696337560573,0.0276626109119469
a1193.png,non_drowsy,0.2280906282944448,0.0465047459837332
a1181.png,non_drowsy,0.2872706074475345,0.0256748082981548
a1194.png,non_drowsy,0.2310931589976351,0.0376755413484371
a1197.png,non_drowsy,0.2793900541687752,0.0271737830064207
a1203.png,non_drowsy,0.3107555168313012,0.0235676970481283
a1188.png,non_drowsy,0.3033176319728073,0.0421543159062202
a1202.png,non_drowsy,0.2929142315162781,0.0227303448943217
a1214.png,non_drowsy,0.2844784774659642,0.0478029289968712
a1225.png,non_drowsy,0.3078680659488294,0.0239559615090293
a1228.png,non_drowsy,0.28936790837762,0.0295036374878483
a1234.png,non_drowsy,0.3099308486799161,0.1351277999950227
a1223.png,non_drowsy,0.2865603727169956,0.036518561621241
a1219.png,non_drowsy,0.3044035191356726,0.0413449115297361
a1238.png,non_drowsy,0.3023283214613174,0.0936324551961363
a1217.png,non_drowsy,0.2849718512832069,0.027609903444098
a1240.png,non_drowsy,0.2955015729489226,0.0421609896967871
a1222.png,non_drowsy,0.2723213726461464,0.0539374395044347
a1215.png,non_drowsy,0.281651331442704,0.0621488349059787
a1245.png,non_drowsy,0.3212205612917725,0.0850775078403508
a1227.png,non_drowsy,0.2690003788244937,0.0227737372562377
a1226.png,non_drowsy,0.264722512761455,0.0570697256274105
a1236.png,non_drowsy,0.2323410947917495,0.1550670840246896
a1237.png,non_drowsy,0.2594329435849268,0.2349365143256924
a1216.png,non_drowsy,0.3092078859318269,0.031801265772271
a1243.png,non_drowsy,0.3113725657899703,0.0212219320167077
a1241.png,non_drowsy,0.3112648435106562,0.0667345283687669
a1220.png,non_drowsy,0.3156021796707724,0.0461472919532929
a1213.png,non_drowsy,0.3124558287027705,0.0330770990743499
a1221.png,non_drowsy,0.2982289320701581,0.0252176534930344
a1233.png,non_drowsy,0.3041578792745727,0.0335861814573252
a1224.png,non_drowsy,0.3093949247848149,0.0358937285578066
a1258.png,non_drowsy,0.3130946462366407,0.0451289218182844
a1257.png,non_drowsy,0.3208693352389259,0.0262374582882154
b0012.png,non_drowsy,0.3339224288072905,0.0435190169638082
b0007.png,non_drowsy,0.3677765095505618,0.1550147569148429
b0014.png,non_drowsy,0.3059893613344363,0.0433645563470822
b0004.png,non_drowsy,0.3185324005294007,0.0424652347126573
a1251.png,non_drowsy,0.2771494508190235,0.0417028317645283
b0006.png,non_drowsy,0.3336778743892339,0.1250470370630735
b0015.png,non_drowsy,0.3335008693990418,0.0630182126503547
b0017.png,non_drowsy,0.3296981977690239,0.0393940761478026
b0009.png,non_drowsy,0.3411963728831604,0.0734025274393379
b0005.png,non_drowsy,0.353192936262891,0.0776978496709842
a1254.png,non_drowsy,0.2960083627161017,0.0485154187987155
b0003.png,non_drowsy,0.307627349368572,0.0563835722761189
b0010.png,non_drowsy,0.339052134179777,0.0405037159669906
b0008.png,non_drowsy,0.3504344607553323,0.0241466387597319
b0011.png,non_drowsy,0.3517238117051884,0.1363930965106691
b0001.png,non_drowsy,0.2722216790546133,0.0324755566567272
a1252.png,non_drowsy,0.3300185841042393,0.0331800453307255
a1249.png,non_drowsy,0.2843875469837738,0.0551737259068245
a1256.png,non_drowsy,0.3426677448887433,0.0282190503630904
a1259.png,non_drowsy,0.3400872453972788,0.157372354680202
a1248.png,non_drowsy,0.2666293962147275,0.0723360102344537
b0002.png,non_drowsy,0.2512141656270316,0.05
b0019.png,non_drowsy,0.3285908710983147,0.0907200849224345
b0036.png,non_drowsy,0.342062519711536,0.0963882589088416
b0020.png,non_drowsy,0.347457067645502,0.1181413479236774
b0048.png,non_drowsy,0.3420683381484694,0.0588449981083276
b0039.png,non_drowsy,0.3549305928640019,0.0500066519024789
b0035.png,non_drowsy,0.3629084760919632,0.0973677063061643
b0021.png,non_drowsy,0.3480873778337194,0.1401261120805078
b0044.png,non_drowsy,0.3368648324865875,0.048422789543527
b0045.png,non_drowsy,0.321734123041107,0.0509264890871034
b0047.png,non_drowsy,0.3229270267962489,0.0588227770748302
b0043.png,non_drowsy,0.3218605984884451,0.0572870765225557
b0038.png,non_drowsy,0.3110434921897108,0.0554982522339055
b0050.png,non_drowsy,0.2911086433171769,0.0650474013194015
b0046.png,non_drowsy,0.3192926627762332,0.0520769766684737
b0049.png,non_drowsy,0.2711007314681357,0.0046929741280686
b0022.png,non_drowsy,0.3416409038587039,0.1161682008351002
b0075.png,non_drowsy,0.1979198646534419,0.0691776984321093
b0066.png,non_drowsy,0.3084211084711858,0.0484532498783903
b0056.png,non_drowsy,0.2606134141024091,0.0071351255451992
b0051.png,non_drowsy,0.3479789545411652,0.0470721061610896
b0079.png,non_drowsy,0.3561707798666519,0.0600770075047296
b0065.png,non_drowsy,0.304063201765447,0.031011400276396
b0063.png,non_drowsy,0.314063069389971,0.0421913324303946
b0069.png,non_drowsy,0.3299937395653408,0.0178871125093005
b0059.png,non_drowsy,0.317402057346241,0.0607086241789953
b0078.png,non_drowsy,0.3473875006771548,0.0492339479752535
b0052.png,non_drowsy,0.3197648258863405,0.0485416960771802
b0082.png,non_drowsy,0.3254212925657512,0.0467730776909988
b0081.png,non_drowsy,0.3289695770731617,0.0675828148415128
b0080.png,non_drowsy,0.3217286422511855,0.0700504838975002
b0074.png,non_drowsy,0.2662050894454438,0.0811353212358229
b0071.png,non_drowsy,0.32818010446967,0.0337772306744722
b0054.png,non_drowsy,0.3411963728831604,0.0933358881950162
b0058.png,non_drowsy,0.3257577626204861,0.0369951162120162
b0068.png,non_drowsy,0.3340166547572993,0.0250600916507255
b0067.png,non_drowsy,0.3416589989423852,0.1082931391406757
b0114.png,non_drowsy,0.3611503960200832,0.1210575318864258
b0100.png,non_drowsy,0.2962098047013241,0.0516457249437629
b0098.png,non_drowsy,0.3185502708255578,0.040379314912652
b0107.png,non_drowsy,0.3132307888160626,0.03299506866402
b0113.png,non_drowsy,0.3571681374801914,0.0492339479752535
b0095.png,non_drowsy,0.3580038108337328,0.0
b0101.png,non_drowsy,0.327169726274641,0.0116887133776814
b0111.png,non_drowsy,0.4061724319308147,0.2011116354836118
b0117.png,non_drowsy,0.3750611792840165,0.0134104351376301
b0115.png,non_drowsy,0.3407345848898463,0.0430051592486935
b0148.png,non_drowsy,0.3360246940422302,0.0372213020402961
b0119.png,non_drowsy,0.3609419968777071,0.0277623585271987
b0120.png,non_drowsy,0.3364572155801331,0.0418589053505396
b0121.png,non_drowsy,0.3354988161737929,0.0561410180475534
b0131.png,non_drowsy,0.3383482050372355,0.0607493545587393
b0132.png,non_drowsy,0.3275216544227371,0.1964169311376397
b0145.png,non_drowsy,0.3645498048026303,0.0199372910052359
b0136.png,non_drowsy,0.344350688356938,0.1961987073550051
b0139.png,non_drowsy,0.2979886290388644,0.1814237200159468
b0146.png,non_drowsy,0.3774419968207514,0.0838368786291065
b0147.png,non_drowsy,0.350568652132458,0.1094298329047752
b0144.png,non_drowsy,0.317375320558608,0.2159711930269404
b0149.png,non_drowsy,0.352142037121892,0.2309185189682882
b0140.png,non_drowsy,0.3620947553345158,0.0231331525488179
b0143.png,non_drowsy,0.317903993110792,0.1114408590390301
b0170.png,non_drowsy,0.3628727038151195,0.052833628506129
b0177.png,non_drowsy,0.3481687352992722,0.0432156338653483
b0182.png,non_drowsy,0.339281857506969,0.0129644747470172
b0176.png,non_drowsy,0.3567434144538183,0.0379441392166275
b0162.png,non_drowsy,0.3412917192198387,0.0333148302326384
b0180.png,non_drowsy,0.1997882989718269,0.0504818777346152
b0172.png,non_drowsy,0.3703321450173759,0.0222531763402169
b0184.png,non_drowsy,0.3485662021128999,0.0199178542070445
b0164.png,non_drowsy,0.3523201425693658,0.1871072084878716
b0183.png,non_drowsy,0.3433731022417016,0.1345361433946092
b0165.png,non_drowsy,0.3288807497570877,0.1629643428765333
b0168.png,non_drowsy,0.3453816303166994,0.1043158965624323
b0215.png,non_drowsy,0.3168342455964256,0.1994731633917587
b0212.png,non_drowsy,0.3413064516493019,0.1060843111385855
b0188.png,non_drowsy,0.3332196906688255,0.0338177668403956
b0194.png,non_drowsy,0.3370415868621309,0.0227832404332777
b0213.png,non_drowsy,0.3345002068506,0.1345904996194024
b0187.png,non_drowsy,0.3652910044048573,0.2328070540890051
b0208.png,non_drowsy,0.362068101796352,0.2622899187498558
b0198.png,non_drowsy,0.2984305068459036,0.1506659786366611
b0204.png,non_drowsy,0.3367053477401289,0.1292649065595348
b0207.png,non_drowsy,0.3973673624161097,0.2875215936070621
b0196.png,non_drowsy,0.3271834808157512,0.1192144909355264
b0201.png,non_drowsy,0.2843690477489928,0.0974233270973433
b0217.png,non_drowsy,0.3169480898121626,0.2006871185885007
b0210.png,non_drowsy,0.2823346473084636,0.1934167111261925
b0197.png,non_drowsy,0.2634916229287436,0.0363096621065798
b0216.png,non_drowsy,0.3220033370736236,0.1450713915576427
b0193.png,non_drowsy,0.3297373183354195,0.1099434085665275
b0206.png,non_drowsy,0.3710616335951642,0.2429587902324449
b0186.png,non_drowsy,0.3580079072450977,0.0220863052149693
b0195.png,non_drowsy,0.3134094908274922,0.1284471068504164
b0202.png,non_drowsy,0.3474061031913659,0.0858220532943137
b0214.png,non_drowsy,0.3231912153927512,0.0247764715415722
b0211.png,non_drowsy,0.3139965337542632,0.157677038403762
b0203.png,non_drowsy,0.293841137101636,0.2069585910443914
b0199.png,non_drowsy,0.3284281676324121,0.2626972775191219
b0200.png,non_drowsy,0.3243978142328856,0.0993085741298389
b0244.png,non_drowsy,0.3046043268363717,0.130180349027328
b0229.png,non_drowsy,0.3126870153577462,0.0422901622852071
b0231.png,non_drowsy,0.303567710125812,0.1847029839893357
b0221.png,non_drowsy,0.318850538916191,0.1450713915576427
b0226.png,non_drowsy,0.3297189591849356,0.1576713969161105
b0238.png,non_drowsy,0.2719773883724872,0.0980399405576479
b0232.png,non_drowsy,0.3088619316508239,0.124926059713428
b0235.png,non_drowsy,0.3063085687466184,0.050923624606667
b0230.png,non_drowsy,0.3083751734733969,0.1494859471292796
b0242.png,non_drowsy,0.3106731545157888,0.0457495795412587
b0218.png,non_drowsy,0.3665788840347618,0.1118264962080745
b0233.png,non_drowsy,0.3233447623172399,0.1138128634014963
b0224.png,non_drowsy,0.3087748034343257,0.0408289931128049
b0219.png,non_drowsy,0.369350883473927,0.1410644689848079
b0228.png,non_drowsy,0.246492433079778,0.0295653231508547
b0237.png,non_drowsy,0.2994292622114614,0.121360869874284
b0222.png,non_drowsy,0.3111069576039517,0.1729490494554197
b0223.png,non_drowsy,0.3559754206887102,0.1318643947195301
b0225.png,non_drowsy,0.2924009869837832,0.1336756959166745
b0240.png,non_drowsy,0.3039114378711929,0.1720052290384453
b0241.png,non_drowsy,0.316637569665896,0.0156938789232544
b0243.png,non_drowsy,0.3459057910002172,0.0308452154441246
b0227.png,non_drowsy,0.2999606281383448,0.180225111790761
b0234.png,non_drowsy,0.3723556738884748,0.0918683244616254
b0220.png,non_drowsy,0.3626953136780476,0.1683562161419257
b0255.png,non_drowsy,0.3233362060834748,0.12833934938134
b0252.png,non_drowsy,0.3004885900415505,0.1511160328725445
b0254.png,non_drowsy,0.2732703425772641,0.1241334176620143
b0248.png,non_drowsy,0.3108748113303264,0.1754967001818026
b0250.png,non_drowsy,0.3289560964128872,0.2241932122570256
b0273.png,non_drowsy,0.3155504326609603,0.1482824772954001
b0261.png,non_drowsy,0.3352785041859146,0.1512445117144451
b0246.png,non_drowsy,0.2857695748913789,0.0181698090535714
b0271.png,non_drowsy,0.3450854065695989,0.1240384767530261
b0251.png,non_drowsy,0.2548392421002063,0.1284771476334223
b0247.png,non_drowsy,0.3048453321184832,0.0195957214704394
b0275.png,non_drowsy,0.3383795181928565,0.1413705895264621
b0260.png,non_drowsy,0.3038243028325028,0.1493360195516286
a0003.png,non_drowsy,0.2584321696795028,0.023391812865497
a0009.png,non_drowsy,0.2980240535757548,0.0245200033602923
a0015.png,non_drowsy,0.3316429153675315,0.125526232802927
a0023.png,non_drowsy,0.2890555828635086,0.0217208551623196
a0006.png,non_drowsy,0.2150362965553386,0.0475326186421657
a0004.png,non_drowsy,0.2343261891162247,0.0667060445861462
a0013.png,non_drowsy,0.2539613325875555,0.0344019261747114
a0021.png,non_drowsy,0.2820346814843244,0.1025192885364884
a0020.png,non_drowsy,0.1793556870259468,0.0526508617665839
a0014.png,non_drowsy,0.2589660844065251,0.0059523809523809
a0002.png,non_drowsy,0.2018113993389049,0.0639163950472888
a0011.png,non_drowsy,0.3014577281267615,0.0344776345016895
a0007.png,non_drowsy,0.2722277718085065,0.0477252738510752
a0016.png,non_drowsy,0.3364008596288043,0.0384530957708819
a0024.png,non_drowsy,0.2998802253093273,0.034401045807689
a0018.png,non_drowsy,0.3123154180516465,0.0415865975718378
a0005.png,non_drowsy,0.2764650297534095,0.0517164517525343
a0017.png,non_drowsy,0.3063511036632854,0.0573506758499657
a0010.png,non_drowsy,0.3159128354022832,0.0535979264435318
a0019.png,non_drowsy,0.3360546877924794,0.0237151834598681
a0022.png,non_drowsy,0.3247989716796058,0.0977203817803063
a0052.png,non_drowsy,0.3452201227218336,0.0509779618928866
a0057.png,non_drowsy,0.2574865697675781,0.0151515151515151
a0038.png,non_drowsy,0.3133629357739748,0.0546374674643368
a0046.png,non_drowsy,0.3210903709255524,0.0317460317460317
a0037.png,non_drowsy,0.2996828744260781,0.0227980376293776
a0050.png,non_drowsy,0.2944907746094197,0.0585994785757511
a0053.png,non_drowsy,0.2253522695546028,0.0067336632235755
a0039.png,non_drowsy,0.2987749052129778,0.0052850166017166
a0029.png,non_drowsy,0.2844494995020148,0.0189652192489612
a0049.png,non_drowsy,0.3069050931329668,0.0286123933196709
a0055.png,non_drowsy,0.300190554110577,0.0074816689873872
a0047.png,non_drowsy,0.3175990671099243,0.0344827586206896
a0040.png,non_drowsy,0.2948482789600873,0.0268677450091317
a0060.png,non_drowsy,0.2720607297938654,0.0074826114411274
a0045.png,non_drowsy,0.3045608835175917,0.0397493418475683
a0056.png,non_drowsy,0.278646575801283,0.0052076976668473
a0035.png,non_drowsy,0.3306298377407851,0.1198313960081853
a0036.png,non_drowsy,0.2750868371873621,0.0313328456807202
a0051.png,non_drowsy,0.3250144507644861,0.1163948339384043
a0058.png,non_drowsy,0.238427963580141,0.0053763440860215
a0044.png,non_drowsy,0.2667299246366919,0.0053756449060866
a0034.png,non_drowsy,0.3531408075403647,0.0551366359051842
a0059.png,non_drowsy,0.2569088460376827,0.0209175562467904
a0041.png,non_drowsy,0.1842388326934073,0.0745890331460934
a0043.png,non_drowsy,0.1895763861364889,0.0836336279926271
a0048.png,non_drowsy,0.3306868904953787,0.0253652736359834
a0026.png,non_drowsy,0.30117646397383,0.0209203668018917
a0042.png,non_drowsy,0.2391141200942098,0.0321485694664236
a0033.png,non_drowsy,0.3351409755193043,0.1028615456297695
a0054.png,non_drowsy,0.3233089949720789,0.0067343502970147
a0061.png,non_drowsy,0.2980427058834017,0.0104153953336947
a0084.png,non_drowsy,0.276662189663128,0.0995970433576037
a0068.png,non_drowsy,0.2951425554951437,0.0432354712011947
a0071.png,non_drowsy,0.268752570600184,0.0
a0074.png,non_drowsy,0.2759221514677492,0.0053763440860215
a0090.png,non_drowsy,0.223389897690231,0.1143217140319104
a0093.png,non_drowsy,0.2914564163633294,0.0500313360313569
a0088.png,non_drowsy,0.2719032099516651,0.086021505376344
a0083.png,non_drowsy,0.2456865652030666,0.019939724608053
a0092.png,non_drowsy,0.2581420966929607,0.0149652228822549
a0073.png,non_drowsy,0.2460243848285275,0.0205802647714659
a0079.png,non_drowsy,0.265261388014873,0.0688568302382302
a0070.png,non_drowsy,0.269615239871278,0.0277040633730147
a0085.png,non_drowsy,0.2570814567555404,0.0224478343233824
a0081.png,non_drowsy,0.2757397994668349,0.0256410256410256
a0076.png,non_drowsy,0.2938086222071223,0.0076032987224359
a0091.png,non_drowsy,0.2459151848416675,0.089431410608658
a0087.png,non_drowsy,0.2114494640657109,0.1104719500379141
a0078.png,non_drowsy,0.2285943355183121,0.0175067158212375
a0067.png,non_drowsy,0.2577514753354887,0.0208307906673894
a0077.png,non_drowsy,0.263965264835344,0.0255440157259236
a0080.png,non_drowsy,0.2803244761539244,0.0127736167321327
a0064.png,non_drowsy,0.2391234394265418,0.0359114495699512
a0086.png,non_drowsy,0.2648507219811774,0.0634323942402717
a0075.png,non_drowsy,0.3070666719594703,0.029108675066522
a0062.png,non_drowsy,0.2394698161980565,0.0264516943778729
a0065.png,non_drowsy,0.2726465877181303,0.0360468625455295
a0089.png,non_drowsy,0.1957428250329783,0.1285961312814065
a0072.png,non_drowsy,0.2653804138297176,0.0546359013987547
a0082.png,non_drowsy,0.2278149718350565,0.0153827950432039
a0063.png,non_drowsy,0.2819978489466174,0.0622662131498175
a0066.png,non_drowsy,0.2647783466597166,0.0260289603147676
a0069.png,non_drowsy,0.2654217017261042,0.0478125744539192
a0111.png,non_drowsy,0.2727541821110664,0.016391240239301
a0100.png,non_drowsy,0.2843221572445527,0.0242264120714286
a0114.png,non_drowsy,0.322158044345994,0.0196219170251327
a0102.png,non_drowsy,0.297644734178942,0.0060516103510966
a0101.png,non_drowsy,0.3102272796496519,0.0121192091116766
a0109.png,non_drowsy,0.2799768383379507,0.0664421289295736
a0121.png,non_drowsy,0.3134582019999529,0.0499583015967699
a0115.png,non_drowsy,0.3335684634584072,0.0388834887793177
a0117.png,non_drowsy,0.2996230407863487,0.0227715972450836
a0123.png,non_drowsy,0.3103574800938337,0.0535714285714285
a0116.png,non_drowsy,0.3149737148376292,0.0408817399858745
a0106.png,non_drowsy,0.2945792384688546,0.0352117974284809
a0105.png,non_drowsy,0.2537070566479316,0.0415061020805375
a0124.png,non_drowsy,0.2824978069517841,0.0676379872654433
a0113.png,non_drowsy,0.2585275524744267,0.0114925448338965
a0098.png,non_drowsy,0.3092693973168996,0.0316822365913909
a0094.png,non_drowsy,0.2954881561374155,0.0576660542301091
a0097.png,non_drowsy,0.3185643168103669,0.0491950124643501
a0119.png,non_drowsy,0.291200413331266,0.0427176093208867
a0103.png,non_drowsy,0.2995940628223994,0.0249354782771667
a0107.png,non_drowsy,0.2840905253141367,0.0
a0104.png,non_drowsy,0.2861604576453624,0.021629531778227
a0120.png,non_drowsy,0.3053501965352604,0.0181788136675149
a0096.png,non_drowsy,0.3060265692996444,0.05
a0108.png,non_drowsy,0.2615661544349248,0.0327868852459016
a0112.png,non_drowsy,0.2348623705634622,0.0161290322580645
a0095.png,non_drowsy,0.3124558287027705,0.0282445309054794
a0099.png,non_drowsy,0.2617373372526339,0.0356631475810746
a0110.png,non_drowsy,0.2542648028996969,0.0549039786763213
a0118.png,non_drowsy,0.3111685571950024,0.0701646415445623
a0122.png,non_drowsy,0.2915042516805748,0.0107470980036526
a0134.png,non_drowsy,0.3306101481580229,0.0517241379310344
a0148.png,non_drowsy,0.3214791583294513,0.0508380346807855
a0145.png,non_drowsy,0.3326515269043921,0.0169467185432876
a0133.png,non_drowsy,0.2910469666225395,0.0163846384103808
a0128.png,non_drowsy,0.3201340439701389,0.0177736858642301
a0131.png,non_drowsy,0.3116986362113296,0.068224059966629
